"","Marital.status","App.Mode","App.Order","Course","Daytime.evening.attendance","Prev.Qual","Prev.Qual.Grade","Nationality","Mother.Quals","Father.Quals","Mother.Occupation","Father.Occupation","Admission.Grade","Displaced","Ed.Special.Needs","Debtor","Fees.Updated","Gender","Scholarship","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"527","single",39,1,"ie","evening",19,133.1,"pt",19,19,"5","3",100.9,"yes","no","no","yes","male","no",24,"no",0,5,9,1,12,0,0,5,6,3,10.5,0,10.8,1.4,1.74,"Enrolled"
"528","single",39,1,"amd","evening",1,145,"pt",3,1,"2","10",114.5,"yes","no","no","yes","male","no",24,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Graduate"
"529","single",39,1,"mngmt","evening",1,110,"pt",37,37,"9","9",110.3,"no","no","yes","no","male","no",26,"no",0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout"
"530","single",1,1,"equi","evening",1,154,"pt",3,3,"2","2",137.2,"yes","no","yes","yes","male","no",18,"no",0,6,11,5,13.625,0,0,6,9,4,11.75,0,16.2,0.3,-0.92,"Dropout"
"531","single",17,1,"mngmt","evening",1,126,"pt",37,37,"4","7",116.9,"no","no","no","yes","male","yes",19,"no",0,5,12,3,11.6666666666667,0,0,5,10,3,11.6666666666667,0,12.7,3.7,-1.7,"Enrolled"
"532","single",17,1,"amm","evening",1,133,"pt",19,37,"9","8",121.8,"yes","no","no","yes","male","no",22,"no",0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"533","single",1,2,"nurs","evening",1,145,"pt",4,2,"2","3",127.3,"yes","no","no","yes","male","no",18,"no",0,8,8,7,11.69,0,0,8,8,7,11.69,0,10.8,1.4,1.74,"Graduate"
"534","single",44,1,"cd","evening",39,120,"pt",1,19,"4","7",120,"no","no","yes","no","male","no",20,"no",0,6,11,0,0,6,0,6,12,0,0,12,16.2,0.3,-0.92,"Dropout"
"535","single",44,1,"amd","evening",39,150,"pt",4,4,"2","2",150,"no","no","no","yes","male","no",25,"no",0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Graduate"
"536","single",43,1,"mngmtea","daytime",1,150,"pt",3,3,"4","4",100,"yes","no","no","yes","male","no",24,"no",0,5,10,4,11.5,0,0,5,11,5,11.2857142857143,0,13.9,-0.3,0.79,"Graduate"
"537","single",39,1,"ie","evening",1,150,"pt",3,3,"4","4",150,"yes","no","no","yes","male","no",27,"no",0,5,10,1,14,0,0,5,0,0,0,0,8.9,1.4,3.51,"Dropout"
"538","single",17,1,"tour","evening",1,127,"pt",3,19,"4","4",116.9,"no","no","no","yes","male","no",21,"no",0,6,7,5,11,0,0,6,7,5,12.4,0,15.5,2.8,-4.06,"Graduate"
"539","single",44,1,"agr","evening",39,140,"pt",19,38,"3","9",140,"yes","no","no","yes","male","no",21,"no",0,6,7,6,12.8571428571429,0,0,6,6,6,13.1666666666667,0,12.4,0.5,1.79,"Graduate"
"540","single",18,3,"jc","evening",1,128,"pt",19,1,"9","9",122.1,"yes","no","no","yes","male","no",19,"no",0,6,9,4,12.5,0,0,6,6,6,11.3333333333333,0,10.8,1.4,1.74,"Dropout"
"541","single",39,1,"nurs","evening",1,127,"pt",19,19,"5","5",160,"no","no","no","yes","male","no",28,"no",0,7,7,7,14.5285714285714,0,0,8,11,8,15.0181818181818,0,16.2,0.3,-0.92,"Graduate"
"542","single",1,1,"mngmt","evening",1,117,"pt",19,19,"5","7",118.4,"no","no","no","yes","male","no",20,"no",0,5,8,5,10,0,0,5,10,2,12,0,7.6,2.6,0.32,"Enrolled"
"543","single",44,1,"agr","evening",39,150,"pt",1,19,"4","10",150,"no","no","no","yes","male","yes",21,"no",0,6,8,6,13,0,0,6,10,6,12.625,0,15.5,2.8,-4.06,"Graduate"
"544","single",1,1,"nurs","evening",1,154,"pt",1,1,"5","3",144.9,"no","no","no","yes","male","yes",18,"no",0,7,7,7,15.9571428571429,0,0,8,9,8,15.1888888888889,0,16.2,0.3,-0.92,"Graduate"
"545","single",17,2,"ie","evening",1,127,"pt",19,1,"9","10",121.1,"yes","no","no","yes","male","yes",18,"no",0,5,6,5,13.2,0,0,5,8,5,12.6,0,8.9,1.4,3.51,"Enrolled"
"546","single",1,2,"mngmt","evening",1,133,"pt",19,1,"5","10",121.8,"no","no","no","yes","male","no",20,"no",0,5,9,4,10.2,0,0,5,6,3,11,0,15.5,2.8,-4.06,"Enrolled"
"547","single",39,1,"ie","evening",40,120,"pt",1,1,"5","10",146.8,"no","no","no","yes","male","no",25,"no",2,5,6,5,14.2,0,1,5,5,2,13.5,0,16.2,0.3,-0.92,"Enrolled"
"548","single",1,1,"amm","evening",1,133.1,"pt",38,19,"5","6",138,"no","no","yes","yes","male","no",22,"no",0,6,8,6,12.625,0,0,6,11,2,14.5,0,11.1,0.6,2.02,"Enrolled"
"549","single",1,1,"nurs","evening",1,149,"pt",37,37,"9","9",138,"no","no","no","yes","male","no",18,"no",0,8,11,6,13.4966666666667,1,0,8,11,6,13.4966666666667,1,9.4,-0.8,-3.12,"Enrolled"
"550","single",17,2,"mngmt","evening",1,125,"pt",19,38,"9","7",116.3,"yes","no","no","yes","male","no",19,"no",0,5,8,5,13.25,0,0,5,8,5,11,0,13.9,-0.3,0.79,"Graduate"
"551","single",1,5,"ie","evening",1,126,"pt",12,19,"4","5",122.5,"yes","no","no","yes","male","no",19,"no",0,5,12,3,12,0,0,5,10,3,12,0,12.4,0.5,1.79,"Dropout"
"552","single",39,1,"jc","evening",19,133.1,"pt",19,1,"7","9",115,"yes","no","yes","no","male","no",25,"no",0,6,10,4,13,0,0,6,9,4,13.75,0,12.7,3.7,-1.7,"Dropout"
"553","single",43,1,"cd","evening",1,115,"pt",12,12,"1","10",115,"no","no","yes","yes","male","no",21,"no",5,11,12,9,11.7777777777778,0,3,8,11,3,13.6666666666667,0,15.5,2.8,-4.06,"Dropout"
"554","single",17,3,"ie","evening",1,117,"pt",1,2,"3","2",119.8,"yes","no","no","yes","male","no",19,"no",0,5,10,2,11,0,0,6,10,0,0,0,11.1,0.6,2.02,"Dropout"
"555","single",17,2,"mngmt","evening",1,133.1,"pt",1,1,"4","4",95,"no","no","no","yes","male","no",20,"no",0,5,14,0,0,0,0,5,5,0,0,0,11.1,0.6,2.02,"Dropout"
"556","single",44,1,"agr","evening",39,150,"pt",3,2,"2","2",150,"no","no","no","yes","male","no",25,"no",9,14,16,14,12.4285714285714,0,3,9,13,6,10.8571428571429,0,15.5,2.8,-4.06,"Dropout"
"557","single",17,1,"mngmt","evening",1,130,"pt",19,1,"7","4",117.8,"yes","no","no","yes","male","no",20,"no",0,5,8,3,11,0,0,5,11,3,12,0,10.8,1.4,1.74,"Enrolled"
"558","single",1,1,"amd","evening",1,161,"pt",37,37,"9","9",144.2,"yes","no","no","yes","male","no",18,"no",0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Graduate"
"559","single",44,1,"tour","evening",39,130,"pt",39,39,"194","193",130,"yes","no","yes","yes","male","no",23,"no",0,6,12,3,11.5,0,0,6,12,3,10.6666666666667,0,8.9,1.4,3.51,"Enrolled"
"560","single",42,1,"nurs","evening",1,111,"pt",1,3,"9","10",128.2,"yes","no","no","yes","male","no",23,"no",0,8,8,8,12.5075,0,0,8,8,8,12.5075,0,9.4,-0.8,-3.12,"Graduate"
"561","single",53,1,"agr","evening",42,140,"pt",3,38,"141","151",135.3,"no","no","no","yes","male","no",21,"no",7,12,18,11,12.0909090909091,0,5,12,14,11,12,0,8.9,1.4,3.51,"Graduate"
"562","single",1,1,"equi","evening",1,132,"pt",1,1,"3","3",143.9,"yes","no","no","yes","male","no",20,"no",0,5,14,2,11,3,0,5,9,3,12.6666666666667,0,9.4,-0.8,-3.12,"Enrolled"
"563","single",39,1,"mngmtea","daytime",1,139,"pt",1,1,"4","10",140.7,"no","no","no","yes","male","no",25,"no",0,5,13,1,10,0,0,5,8,2,11.3333333333333,0,12.4,0.5,1.79,"Dropout"
"564","single",1,1,"equi","evening",1,132,"pt",19,38,"9","9",130.4,"yes","no","no","yes","male","no",18,"no",0,6,6,6,13.5,0,0,6,9,5,13.2,0,8.9,1.4,3.51,"Graduate"
"565","single",1,6,"cd","evening",6,119,"pt",1,1,"9","9",123.2,"yes","no","no","yes","male","no",22,"no",0,6,6,6,14.1666666666667,0,0,6,8,6,13.625,0,10.8,1.4,1.74,"Graduate"
"566","single",39,1,"amm","evening",1,133.1,"pt",19,19,"3","9",118,"no","no","no","yes","male","no",27,"no",0,6,7,6,14,0,0,6,7,6,14.7142857142857,0,8.9,1.4,3.51,"Graduate"
"567","single",39,1,"agr","evening",19,133.1,"pt",4,1,"2","4",120,"no","no","no","yes","male","no",25,"no",0,3,4,0,0,0,0,3,5,0,0,0,16.2,0.3,-0.92,"Dropout"
"568","single",17,4,"ie","evening",1,129,"pt",34,36,"0","5",118.9,"yes","no","no","yes","male","no",18,"no",0,5,9,3,11.6666666666667,0,0,5,10,3,11.3333333333333,4,7.6,2.6,0.32,"Dropout"
"569","single",17,1,"vn","evening",1,128,"pt",38,19,"8","8",117.2,"no","no","no","yes","male","no",20,"no",0,5,7,5,14.6,1,0,5,5,5,14.2,0,12.7,3.7,-1.7,"Graduate"
"570","single",39,1,"agr","evening",1,120,"pt",3,4,"2","2",120,"no","no","no","yes","male","no",27,"no",0,6,10,5,13,0,0,6,13,5,11.5,0,16.2,0.3,-0.92,"Graduate"
"571","single",1,1,"ssea","daytime",1,130,"pt",1,1,"9","9",118.1,"no","no","no","yes","male","no",20,"no",0,6,7,6,12.1666666666667,0,0,6,9,6,12,0,7.6,2.6,0.32,"Graduate"
"572","single",1,1,"mngmt","evening",1,130,"pt",38,37,"9","9",124.8,"yes","no","no","yes","male","no",22,"no",0,5,9,0,0,0,0,5,5,1,12,0,7.6,2.6,0.32,"Dropout"
"573","single",17,6,"ie","evening",1,111,"pt",19,3,"5","10",106.5,"yes","no","no","yes","male","no",19,"no",0,5,10,3,10.5,0,0,5,11,3,10.8,0,12.4,0.5,1.79,"Dropout"
"574","single",1,6,"mngmt","evening",1,121,"pt",3,19,"4","5",116.8,"no","no","no","yes","male","no",20,"no",0,5,14,3,12.4,0,0,5,8,5,10.8333333333333,0,13.9,-0.3,0.79,"Enrolled"
"575","single",43,4,"amd","evening",1,117,"pt",19,12,"9","10",109.3,"no","no","no","yes","male","no",19,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Graduate"
"576","married",39,1,"vn","evening",9,133.1,"pt",1,1,"4","4",120,"yes","no","no","no","male","no",29,"no",0,5,12,0,0,4,0,5,8,0,0,1,9.4,-0.8,-3.12,"Dropout"
"577","single",1,2,"nurs","evening",1,149,"pt",3,1,"9","9",137.5,"no","no","no","yes","male","no",19,"no",0,8,8,7,13.8285714285714,0,0,8,8,7,13.8285714285714,0,12.7,3.7,-1.7,"Graduate"
"578","single",39,2,"mngmtea","daytime",1,172,"pt",19,37,"9","8",150,"yes","no","no","yes","female","yes",28,"no",0,5,7,5,10.6,0,0,5,6,5,10.2,0,9.4,-0.8,-3.12,"Enrolled"
"579","married",1,1,"ss","evening",1,134,"pt",37,37,"5","5",120.4,"no","no","no","yes","female","no",20,"no",0,6,7,6,11.5,0,0,6,6,6,11.6666666666667,0,7.6,2.6,0.32,"Graduate"
"580","single",1,4,"cd","evening",1,136,"pt",37,37,"9","8",136.7,"yes","no","no","yes","female","no",20,"no",0,6,6,4,13.5,0,0,6,8,6,13.625,0,10.8,1.4,1.74,"Graduate"
"581","single",39,1,"ssea","daytime",1,133.1,"pt",34,5,"0","1",118.5,"yes","no","no","yes","female","no",31,"no",0,6,12,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,"Dropout"
"582","single",17,5,"nurs","evening",1,141,"pt",12,1,"5","5",133,"yes","no","no","yes","female","no",18,"no",0,7,8,7,12.5375,0,0,8,9,7,12.6142857142857,0,13.9,-0.3,0.79,"Graduate"
"583","single",17,1,"amm","evening",1,141,"pt",1,19,"8","7",128.8,"yes","no","no","yes","female","no",19,"no",0,6,6,6,14.8333333333333,0,0,6,8,6,13.2857142857143,0,8.9,1.4,3.51,"Enrolled"
"584","single",1,1,"mngmt","evening",1,148,"pt",37,38,"9","8",133,"yes","no","no","yes","female","no",18,"no",0,5,10,4,12,0,0,5,9,4,12.8,0,13.9,-0.3,0.79,"Graduate"
"585","single",17,1,"tour","evening",1,102,"pt",37,37,"7","7",102,"no","no","no","yes","female","no",19,"no",0,6,8,5,11.8,0,0,6,8,5,11.6,0,10.8,1.4,1.74,"Graduate"
"586","single",1,1,"mngmt","evening",1,143,"pt",1,19,"3","3",133.9,"no","no","no","yes","female","yes",18,"no",0,5,5,5,15,0,0,5,5,5,15.2,0,12.7,3.7,-1.7,"Graduate"
"587","single",17,1,"vn","evening",1,120,"pt",38,19,"90","90",127,"no","no","no","yes","female","no",19,"no",0,5,7,3,12,0,0,5,7,5,13.2,0,7.6,2.6,0.32,"Graduate"
"588","single",17,1,"jc","evening",1,121,"pt",38,38,"9","8",120.4,"yes","no","no","yes","female","yes",18,"no",0,6,6,6,12.8333333333333,0,0,6,7,6,12.2857142857143,0,15.5,2.8,-4.06,"Graduate"
"589","single",1,3,"tour","evening",1,122,"pt",37,37,"9","3",124.5,"yes","no","no","yes","female","no",19,"no",0,6,12,6,11.6666666666667,0,0,6,14,3,12,0,7.6,2.6,0.32,"Graduate"
"590","single",1,4,"oh","evening",1,122,"pt",37,1,"5","4",123.9,"no","no","no","yes","female","no",19,"no",0,7,9,7,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,"Graduate"
"591","single",1,2,"amm","evening",1,123,"pt",19,1,"9","3",117.8,"yes","no","no","yes","female","no",18,"no",0,6,6,6,13.8333333333333,0,0,6,11,6,14.5555555555556,0,10.8,1.4,1.74,"Graduate"
"592","single",1,1,"nurs","evening",1,133,"pt",3,19,"2","8",126.7,"no","no","no","yes","female","no",19,"no",0,7,12,4,12.45,0,0,7,11,5,11.7,0,16.2,0.3,-0.92,"Enrolled"
"593","single",44,1,"amm","evening",39,110,"pt",37,1,"9","4",110,"no","no","no","yes","female","yes",20,"no",2,6,9,6,12.125,0,2,6,7,6,13.5714285714286,0,11.1,0.6,2.02,"Graduate"
"594","single",17,1,"amm","evening",1,155,"pt",1,19,"4","8",134.7,"yes","no","no","yes","female","no",20,"no",0,6,8,5,13.4,0,0,6,10,4,13,0,12.7,3.7,-1.7,"Enrolled"
"595","single",17,1,"agr","evening",1,119,"pt",37,37,"4","6",113.2,"no","no","yes","yes","female","no",20,"no",0,6,8,6,13.3333333333333,0,0,6,8,5,14,0,11.1,0.6,2.02,"Enrolled"
"596","single",39,1,"mngmtea","daytime",3,120,"pt",37,37,"9","9",141,"no","no","no","yes","female","no",29,"no",10,15,15,11,11.4545454545455,0,9,13,16,11,11.5454545454545,0,10.8,1.4,1.74,"Dropout"
"597","single",17,1,"be","evening",1,133.1,"pt",38,12,"7","0",111.5,"no","no","no","no","female","yes",20,"no",0,6,10,4,12,0,0,6,14,3,10,0,7.6,2.6,0.32,"Dropout"
"598","divorced",39,1,"be","evening",1,143,"pt",37,1,"9","10",140,"no","no","yes","no","female","no",31,"no",0,7,8,6,12.6666666666667,0,0,7,9,5,12.6,0,8.9,1.4,3.51,"Dropout"
"599","single",17,1,"amm","evening",1,149,"pt",19,37,"7","4",134.3,"no","yes","no","yes","female","no",20,"no",0,6,7,6,12.6666666666667,0,0,6,9,6,13.7777777777778,0,10.8,1.4,1.74,"Graduate"
"600","single",17,1,"agr","evening",1,133,"pt",38,37,"9","9",125.3,"yes","no","no","yes","female","no",21,"no",12,18,22,18,11.8888888888889,1,11,13,13,13,11.4615384615385,0,15.5,2.8,-4.06,"Graduate"
"601","single",7,1,"equi","evening",3,140,"pt",19,38,"9","9",140,"yes","no","no","yes","female","no",23,"no",0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"602","single",17,5,"cd","evening",1,122,"pt",19,38,"5","7",119.6,"no","no","yes","no","female","no",21,"no",0,6,6,4,13,0,0,6,8,4,11.6,0,10.8,1.4,1.74,"Dropout"
"603","single",7,1,"nurs","evening",40,170,"pt",1,1,"9","4",170,"no","no","no","yes","female","no",24,"no",4,7,7,7,16.8857142857143,0,3,8,9,8,15.7444444444444,0,16.2,0.3,-0.92,"Graduate"
"604","single",39,1,"ssea","daytime",1,120,"pt",1,1,"4","4",150.5,"no","no","no","yes","female","no",27,"no",0,6,6,6,12.5,0,1,6,6,6,12.3333333333333,0,15.5,2.8,-4.06,"Graduate"
"605","single",1,1,"nurs","evening",1,143,"pt",1,37,"3","8",128,"no","no","no","yes","female","yes",18,"no",0,7,9,7,13.0555555555556,0,0,8,8,8,15.8125,0,13.9,-0.3,0.79,"Graduate"
"606","single",1,3,"amd","evening",1,115,"pt",9,1,"6","6",108.7,"yes","no","no","no","female","no",21,"no",0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"607","single",17,1,"equi","evening",1,123,"pt",19,3,"3","2",121.6,"yes","no","yes","yes","female","yes",19,"no",0,5,7,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"608","single",1,6,"nurs","evening",1,131,"pt",38,19,"7","7",125.3,"yes","no","no","yes","female","yes",19,"no",0,8,8,7,12.3557142857143,0,0,8,8,7,12.3557142857143,0,10.8,1.4,1.74,"Graduate"
"609","single",17,1,"vn","evening",1,127,"pt",19,38,"194","193",117.6,"no","no","no","yes","female","no",18,"no",0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"610","single",43,3,"nurs","evening",1,126,"pt",38,37,"6","5",124.3,"yes","no","no","yes","female","yes",18,"no",0,7,8,5,11.98,0,0,7,8,5,11.98,0,7.6,2.6,0.32,"Enrolled"
"611","single",1,2,"be","evening",1,112,"pt",37,37,"191","182",106.1,"yes","no","yes","yes","female","yes",20,"no",0,7,7,7,13.8571428571429,0,0,7,8,7,12.5714285714286,0,8.9,1.4,3.51,"Graduate"
"612","married",1,1,"ssea","daytime",1,150,"pt",1,37,"4","7",139.9,"yes","no","no","yes","female","no",24,"no",0,6,9,5,13,0,0,6,6,6,14.1666666666667,0,9.4,-0.8,-3.12,"Graduate"
"613","single",1,1,"cd","evening",1,116,"pt",1,1,"1","1",110.8,"yes","no","no","yes","female","no",20,"no",0,6,6,6,12.8333333333333,0,0,6,10,6,11.1666666666667,0,12.4,0.5,1.79,"Graduate"
"614","single",17,3,"mngmt","evening",1,118,"pt",1,19,"5","7",118,"no","no","no","yes","female","no",20,"no",0,5,11,4,11,0,0,5,7,5,13.2,0,12.4,0.5,1.79,"Enrolled"
"615","single",1,1,"nurs","evening",1,130,"pt",19,37,"9","9",117.8,"yes","no","no","yes","female","yes",19,"no",0,8,8,7,12.3571428571429,0,0,8,8,7,12.3571428571429,0,12.7,3.7,-1.7,"Graduate"
"616","single",1,6,"nurs","evening",1,144,"pt",1,37,"9","9",127.5,"yes","no","no","yes","female","yes",18,"no",0,8,8,7,13.8571428571429,0,0,8,8,7,13.8571428571429,0,12.7,3.7,-1.7,"Graduate"
"617","single",17,2,"ss","evening",3,105,"pt",37,37,"7","8",129.7,"yes","no","no","yes","female","yes",20,"no",0,6,6,6,12.3333333333333,0,0,6,6,6,10.6666666666667,0,9.4,-0.8,-3.12,"Graduate"
"618","single",17,1,"nurs","evening",1,143,"pt",37,37,"9","8",130.6,"yes","no","no","yes","female","no",20,"no",0,7,8,7,12.8471428571429,0,0,8,10,8,13.7888888888889,0,16.2,0.3,-0.92,"Graduate"
"619","single",17,2,"nurs","evening",1,137,"pt",19,37,"4","7",126.3,"yes","no","no","yes","female","yes",19,"no",0,7,9,6,12.34,0,0,8,9,8,13.01875,0,11.1,0.6,2.02,"Graduate"
"620","single",44,1,"vn","evening",39,140,"pt",3,1,"2","3",140,"yes","no","no","yes","female","no",19,"no",0,6,10,5,12.6666666666667,0,0,6,19,4,11.75,0,12.4,0.5,1.79,"Enrolled"
"621","single",1,1,"jc","evening",1,133.1,"pt",3,19,"4","5",105,"yes","no","no","yes","female","no",20,"no",0,6,6,6,13.8333333333333,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,"Graduate"
"622","single",17,2,"mngmt","evening",1,116,"pt",1,38,"4","3",114.6,"yes","no","no","yes","female","no",19,"no",0,5,15,2,10.75,0,0,5,11,2,10,0,13.9,-0.3,0.79,"Dropout"
"623","single",17,5,"be","evening",1,117,"pt",38,38,"9","7",114.6,"yes","no","no","yes","female","no",19,"no",0,6,11,4,13.25,0,0,6,10,4,10.25,0,9.4,-0.8,-3.12,"Dropout"
"624","single",17,1,"nurs","evening",1,137,"pt",38,37,"7","5",131,"yes","no","no","yes","female","yes",18,"no",0,8,8,8,13.73125,0,0,8,8,8,13.73125,0,9.4,-0.8,-3.12,"Graduate"
"625","single",17,4,"cd","evening",1,116,"pt",38,37,"9","9",109,"no","no","no","yes","female","yes",23,"no",0,6,6,6,13.3333333333333,0,0,6,8,3,12.6666666666667,0,11.1,0.6,2.02,"Dropout"
"626","single",1,1,"be","evening",1,133.1,"pt",19,19,"9","8",132,"yes","no","no","yes","female","no",21,"no",0,6,8,5,12,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,"Dropout"
"627","single",44,1,"ssea","daytime",39,130,"pt",37,38,"6","6",130,"yes","no","no","yes","female","no",23,"no",5,9,10,9,10.8888888888889,0,3,8,10,6,11.3333333333333,0,11.1,0.6,2.02,"Graduate"
"628","single",1,3,"nurs","evening",1,106,"pt",19,37,"9","7",109.5,"yes","no","no","yes","female","no",19,"no",0,7,8,7,13.025,0,0,8,9,8,13.8111111111111,0,13.9,-0.3,0.79,"Graduate"
"629","single",17,2,"jc","evening",1,125,"pt",1,38,"5","6",115.9,"yes","no","no","yes","female","no",18,"no",0,6,6,6,13,0,0,6,6,6,14.1666666666667,0,12.4,0.5,1.79,"Graduate"
"630","single",1,1,"jc","evening",1,134,"pt",19,37,"9","9",131.6,"yes","yes","no","yes","female","no",19,"no",0,6,10,5,11.8,0,0,6,10,5,12,0,10.8,1.4,1.74,"Graduate"
"631","single",39,1,"nurs","evening",1,133.1,"pt",19,37,"9","9",120,"no","no","no","yes","female","yes",25,"no",0,8,8,7,12.0428571428571,0,0,8,8,7,12.0428571428571,0,12.7,3.7,-1.7,"Graduate"
"632","single",1,2,"be","evening",1,117,"pt",1,38,"4","9",109.7,"yes","no","no","yes","female","no",19,"no",0,6,9,5,12.2,0,0,6,10,4,13,0,9.4,-0.8,-3.12,"Enrolled"
"633","single",1,1,"nurs","evening",1,136,"pt",1,19,"5","7",136.4,"no","no","no","yes","female","yes",19,"no",0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,"Graduate"
"634","single",39,1,"oh","evening",1,120,"pt",38,38,"191","193",120,"no","no","yes","yes","female","yes",24,"no",0,7,13,7,11,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,"Graduate"
"635","single",1,1,"amm","evening",1,135,"pt",37,37,"9","7",132.6,"yes","no","no","yes","female","yes",18,"no",0,6,7,6,13.5,0,0,6,9,5,14,0,8.9,1.4,3.51,"Graduate"
"636","single",17,5,"ss","evening",1,122,"pt",37,37,"7","5",112.9,"yes","no","no","yes","female","yes",19,"no",0,6,8,6,12.125,0,0,6,7,6,12.7142857142857,0,16.2,0.3,-0.92,"Graduate"
"637","single",1,5,"nurs","evening",1,147,"pt",37,37,"9","9",134.3,"no","no","no","yes","female","yes",18,"no",0,8,12,7,12.6285714285714,0,0,8,12,7,12.6285714285714,0,12.7,3.7,-1.7,"Graduate"
"638","single",39,1,"mngmtea","daytime",1,120,"pt",38,1,"9","4",123.2,"no","no","no","yes","female","no",27,"no",0,5,9,3,10.6666666666667,0,0,5,7,4,11.4,0,10.8,1.4,1.74,"Enrolled"
"639","single",17,3,"ss","evening",1,121,"pt",1,1,"4","5",117.2,"no","no","no","yes","female","no",19,"no",0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,"Graduate"
"640","single",18,1,"jc","evening",1,135,"pt",1,1,"3","3",129.8,"no","no","no","yes","female","yes",18,"no",0,6,6,6,12.6666666666667,0,0,6,6,6,11.8333333333333,0,12.7,3.7,-1.7,"Dropout"
"641","married",39,1,"amm","evening",1,130,"pt",37,37,"9","0",158,"no","no","yes","no","female","no",34,"no",0,6,7,4,13.5,0,0,6,6,0,0,6,12.7,3.7,-1.7,"Dropout"
"642","single",1,6,"mngmt","evening",1,128,"pt",37,37,"9","9",116.5,"no","no","no","yes","female","no",18,"no",0,5,9,3,11.6666666666667,0,0,5,15,2,11,0,7.6,2.6,0.32,"Enrolled"
"643","single",1,1,"mngmt","evening",1,129,"pt",37,38,"4","9",121,"yes","no","no","yes","female","no",18,"no",0,5,8,2,10.5,0,0,5,7,3,12.3333333333333,0,7.6,2.6,0.32,"Enrolled"
"644","single",1,3,"nurs","evening",1,143,"pt",37,38,"7","7",133.8,"yes","no","no","yes","female","no",18,"no",0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,"Enrolled"
"645","single",1,2,"jc","evening",1,108,"pt",38,38,"7","7",115,"yes","no","yes","no","female","no",20,"no",0,6,0,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout"
"646","single",1,1,"mngmt","evening",1,130,"pt",19,37,"9","9",131.8,"yes","no","no","yes","female","yes",19,"no",0,5,8,2,10.5,0,0,5,11,3,13.3333333333333,0,7.6,2.6,0.32,"Enrolled"
"647","single",1,1,"ss","evening",1,135,"pt",37,1,"3","5",121,"no","no","no","yes","female","no",21,"no",0,6,11,5,11.2,0,0,6,15,1,10,0,7.6,2.6,0.32,"Enrolled"
"648","married",39,1,"mngmtea","daytime",3,140,"pt",19,19,"9","7",152.4,"no","no","no","yes","female","no",26,"no",0,5,5,5,12,0,0,5,6,5,14.8333333333333,0,10.8,1.4,1.74,"Graduate"
"649","single",43,2,"oh","evening",1,120,"pt",1,19,"4","3",110.2,"no","no","no","yes","female","no",27,"no",0,7,9,7,12.2285714285714,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,"Graduate"
"650","single",1,1,"amm","evening",1,117,"pt",1,38,"5","1",113.5,"yes","no","no","yes","female","no",20,"no",0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,"Graduate"
"651","single",17,1,"ss","evening",1,151,"pt",19,1,"5","0",144.4,"yes","no","no","yes","female","no",18,"no",0,6,8,6,15.375,0,0,6,7,6,16.4285714285714,0,16.2,0.3,-0.92,"Graduate"
"652","single",53,1,"vn","evening",42,140,"pt",1,1,"5","5",143.3,"yes","no","no","no","female","no",23,"no",7,12,19,9,13.6666666666667,0,4,9,15,6,13.5,0,8.9,1.4,3.51,"Enrolled"
"653","single",39,1,"nurs","evening",19,133.1,"pt",1,5,"4","3",100,"no","no","no","yes","female","no",24,"no",0,8,11,7,12.6142857142857,0,0,8,11,7,12.6142857142857,0,12.7,3.7,-1.7,"Graduate"
